Entity,Code,Date,Daily confirmed cases,Total confirmed cases (cases)
Hungary,HUN,"Apr 28, 2020",78.71429,2649
Hungary,HUN,"Apr 29, 2020",79.85714,2727
Hungary,HUN,"Apr 30, 2020",70.14286,2775
Hungary,HUN,"May 1, 2020",68.57143,2863
Hungary,HUN,"May 2, 2020",71.28571,2942
Hungary,HUN,"May 3, 2020",71.14286,2998
Hungary,HUN,"May 4, 2020",64.57143,3035
Hungary,HUN,"May 5, 2020",59.42857,3065
Hungary,HUN,"May 6, 2020",54.85714,3111
Hungary,HUN,"May 7, 2020",53.57143,3150
Hungary,HUN,"May 8, 2020",45,3178
Hungary,HUN,"May 9, 2020",38.71429,3213
Hungary,HUN,"May 10, 2020",37.85714,3263
Hungary,HUN,"May 11, 2020",35.57143,3284
Hungary,HUN,"May 12, 2020",35.42857,3313
Hungary,HUN,"May 13, 2020",32.85714,3341
Hungary,HUN,"May 14, 2020",32.85714,3380
Hungary,HUN,"May 15, 2020",34.14286,3417
Hungary,HUN,"May 16, 2020",37.14286,3473
Hungary,HUN,"May 17, 2020",35.14286,3509
Hungary,HUN,"May 18, 2020",35.85714,3535
Hungary,HUN,"May 19, 2020",34.71429,3556
Hungary,HUN,"May 20, 2020",36.71429,3598
Hungary,HUN,"May 21, 2020",37.28571,3641
Hungary,HUN,"May 22, 2020",37.28571,3678
Hungary,HUN,"May 23, 2020",34.28571,3713
Hungary,HUN,"May 24, 2020",33.14286,3741
Hungary,HUN,"May 25, 2020",31.57143,3756
Hungary,HUN,"May 26, 2020",30.71429,3771
Hungary,HUN,"May 27, 2020",27.85714,3793
Hungary,HUN,"May 28, 2020",25,3816
Hungary,HUN,"May 29, 2020",23.28571,3841
Hungary,HUN,"May 30, 2020",18.28571,3841
Hungary,HUN,"May 31, 2020",18,3867
Hungary,HUN,"Jun 1, 2020",17.14286,3876
Hungary,HUN,"Jun 2, 2020",21.42857,3921
Hungary,HUN,"Jun 3, 2020",19.71429,3931
Hungary,HUN,"Jun 4, 2020",16.42857,3931
Hungary,HUN,"Jun 5, 2020",16.14286,3954
Hungary,HUN,"Jun 6, 2020",18.42857,3970
Hungary,HUN,"Jun 7, 2020",14.71429,3970
Hungary,HUN,"Jun 8, 2020",13.42857,3970
Hungary,HUN,"Jun 9, 2020",13.28571,4014
Hungary,HUN,"Jun 10, 2020",12.28571,4017
Hungary,HUN,"Jun 11, 2020",13.71429,4027
Hungary,HUN,"Jun 12, 2020",12.14286,4039
Hungary,HUN,"Jun 13, 2020",11.85714,4053
Hungary,HUN,"Jun 14, 2020",13.42857,4064
Hungary,HUN,"Jun 15, 2020",15.14286,4076
Hungary,HUN,"Jun 16, 2020",9,4077
Hungary,HUN,"Jun 17, 2020",8.71429,4078
Hungary,HUN,"Jun 18, 2020",7.42857,4079
Hungary,HUN,"Jun 19, 2020",6,4081
Hungary,HUN,"Jun 20, 2020",4.71429,4086
Hungary,HUN,"Jun 21, 2020",4.28571,4094
Hungary,HUN,"Jun 22, 2020",3.71429,4102
Hungary,HUN,"Jun 23, 2020",4.28571,4107
Hungary,HUN,"Jun 24, 2020",4.14286,4107
Hungary,HUN,"Jun 25, 2020",5,4114
Hungary,HUN,"Jun 26, 2020",6,4123
Hungary,HUN,"Jun 27, 2020",5.85714,4127
Hungary,HUN,"Jun 28, 2020",6.28571,4138
Hungary,HUN,"Jun 29, 2020",5.71429,4142
Hungary,HUN,"Jun 30, 2020",5.42857,4145
Hungary,HUN,"Jul 1, 2020",6.85714,4155
Hungary,HUN,"Jul 2, 2020",6.14286,4157
Hungary,HUN,"Jul 3, 2020",6.14286,4166
Iceland,ISL,"Dec 31, 2019",,0
Iceland,ISL,"Jan 1, 2020",,0
Iceland,ISL,"Jan 2, 2020",0,0
Iceland,ISL,"Jan 3, 2020",0,0
Iceland,ISL,"Jan 4, 2020",0,0
Iceland,ISL,"Jan 5, 2020",0,0
Iceland,ISL,"Jan 6, 2020",0,0
Iceland,ISL,"Jan 7, 2020",0,0
Iceland,ISL,"Jan 8, 2020",0,0
Iceland,ISL,"Jan 9, 2020",0,0
Iceland,ISL,"Jan 10, 2020",0,0
Iceland,ISL,"Jan 11, 2020",0,0
Iceland,ISL,"Jan 12, 2020",0,0
Iceland,ISL,"Jan 13, 2020",0,0
Iceland,ISL,"Jan 14, 2020",0,0
Iceland,ISL,"Jan 15, 2020",0,0
Iceland,ISL,"Jan 16, 2020",0,0
Iceland,ISL,"Jan 17, 2020",0,0
Iceland,ISL,"Jan 18, 2020",0,0
Iceland,ISL,"Jan 19, 2020",0,0
Iceland,ISL,"Jan 20, 2020",0,0
Iceland,ISL,"Jan 21, 2020",0,0
Iceland,ISL,"Jan 22, 2020",0,0
Iceland,ISL,"Jan 23, 2020",0,0
Iceland,ISL,"Jan 24, 2020",0,0
Iceland,ISL,"Jan 25, 2020",0,0
Iceland,ISL,"Jan 26, 2020",0,0
Iceland,ISL,"Jan 27, 2020",0,0
Iceland,ISL,"Jan 28, 2020",0,0
Iceland,ISL,"Jan 29, 2020",0,0
Iceland,ISL,"Jan 30, 2020",0,0
Iceland,ISL,"Jan 31, 2020",0,0
Iceland,ISL,"Feb 1, 2020",0,0
Iceland,ISL,"Feb 2, 2020",0,0
Iceland,ISL,"Feb 3, 2020",0,0
Iceland,ISL,"Feb 4, 2020",0,0
Iceland,ISL,"Feb 5, 2020",0,0
Iceland,ISL,"Feb 6, 2020",0,0
Iceland,ISL,"Feb 7, 2020",0,0
Iceland,ISL,"Feb 8, 2020",0,0
Iceland,ISL,"Feb 9, 2020",0,0
Iceland,ISL,"Feb 10, 2020",0,0
Iceland,ISL,"Feb 11, 2020",0,0
Iceland,ISL,"Feb 12, 2020",0,0
Iceland,ISL,"Feb 13, 2020",0,0
Iceland,ISL,"Feb 14, 2020",0,0
Iceland,ISL,"Feb 15, 2020",0,0
Iceland,ISL,"Feb 16, 2020",0,0
Iceland,ISL,"Feb 17, 2020",0,0
Iceland,ISL,"Feb 18, 2020",0,0
Iceland,ISL,"Feb 19, 2020",0,0
Iceland,ISL,"Feb 20, 2020",0,0
Iceland,ISL,"Feb 21, 2020",0,0
Iceland,ISL,"Feb 22, 2020",0,0
Iceland,ISL,"Feb 23, 2020",0,0
Iceland,ISL,"Feb 24, 2020",0,0
Iceland,ISL,"Feb 25, 2020",0,0
Iceland,ISL,"Feb 26, 2020",0,0
Iceland,ISL,"Feb 27, 2020",0,0
Iceland,ISL,"Feb 28, 2020",0,0
Iceland,ISL,"Feb 29, 2020",0.14286,1
Iceland,ISL,"Mar 1, 2020",0.14286,1
Iceland,ISL,"Mar 2, 2020",0.42857,3
Iceland,ISL,"Mar 3, 2020",0.85714,6
Iceland,ISL,"Mar 4, 2020",2.28571,16
Iceland,ISL,"Mar 5, 2020",3.71429,26
Iceland,ISL,"Mar 6, 2020",5,35
Iceland,ISL,"Mar 7, 2020",6,43
Iceland,ISL,"Mar 8, 2020",7.42857,53
Iceland,ISL,"Mar 9, 2020",7.42857,55
Iceland,ISL,"Mar 10, 2020",8.42857,65
Iceland,ISL,"Mar 11, 2020",7.71429,70
Iceland,ISL,"Mar 12, 2020",8.42857,85
Iceland,ISL,"Mar 13, 2020",11.71429,117
Iceland,ISL,"Mar 14, 2020",10.57143,117
Iceland,ISL,"Mar 15, 2020",12.14286,138
Iceland,ISL,"Mar 16, 2020",17.57143,178
Iceland,ISL,"Mar 17, 2020",19.14286,199
Iceland,ISL,"Mar 18, 2020",25.28571,247
Iceland,ISL,"Mar 19, 2020",23.57143,250
Iceland,ISL,"Mar 20, 2020",30.42857,330
Iceland,ISL,"Mar 21, 2020",41.71429,409
Iceland,ISL,"Mar 22, 2020",47.85714,473
Iceland,ISL,"Mar 23, 2020",55.71429,568
Iceland,ISL,"Mar 24, 2020",55.57143,588
Iceland,ISL,"Mar 25, 2020",57.28571,648
Iceland,ISL,"Mar 26, 2020",69.57143,737
Iceland,ISL,"Mar 27, 2020",67.42857,802
Iceland,ISL,"Mar 28, 2020",68.71429,890
Iceland,ISL,"Mar 29, 2020",70,963
Iceland,ISL,"Mar 30, 2020",64.57143,1020
Iceland,ISL,"Mar 31, 2020",71.14286,1086
Iceland,ISL,"Apr 1, 2020",69.57143,1135
Iceland,ISL,"Apr 2, 2020",69,1220
Iceland,ISL,"Apr 3, 2020",73.85714,1319
Iceland,ISL,"Apr 4, 2020",67.71429,1364
Iceland,ISL,"Apr 5, 2020",64.85714,1417
Iceland,ISL,"Apr 6, 2020",66.57143,1486
Iceland,ISL,"Apr 7, 2020",68,1562
Iceland,ISL,"Apr 8, 2020",64.42857,1586
Iceland,ISL,"Apr 9, 2020",56.57143,1616
Iceland,ISL,"Apr 10, 2020",47,1648
Iceland,ISL,"Apr 11, 2020",44.42857,1675
Iceland,ISL,"Apr 12, 2020",38.85714,1689
Iceland,ISL,"Apr 13, 2020",30.71429,1701
Iceland,ISL,"Apr 14, 2020",21.28571,1711
Iceland,ISL,"Apr 15, 2020",19.14286,1720
Iceland,ISL,"Apr 16, 2020",15.85714,1727
Iceland,ISL,"Apr 17, 2020",13,1739
Iceland,ISL,"Apr 18, 2020",11.28571,1754
Iceland,ISL,"Apr 19, 2020",10.14286,1760
Iceland,ISL,"Apr 20, 2020",10,1771
Iceland,ISL,"Apr 21, 2020",8.85714,1773
Iceland,ISL,"Apr 22, 2020",8.28571,1778
Iceland,ISL,"Apr 23, 2020",8.28571,1785
Iceland,ISL,"Apr 24, 2020",7.14286,1789
Iceland,ISL,"Apr 25, 2020",5,1789
Iceland,ISL,"Apr 26, 2020",4.28571,1790
Iceland,ISL,"Apr 27, 2020",3,1792
Iceland,ISL,"Apr 28, 2020",2.71429,1792
Iceland,ISL,"Apr 29, 2020",2.42857,1795
Iceland,ISL,"Apr 30, 2020",1.71429,1797
Iceland,ISL,"May 1, 2020",1.14286,1797
Iceland,ISL,"May 2, 2020",1.28571,1798
Iceland,ISL,"May 3, 2020",1.14286,1798
Iceland,ISL,"May 4, 2020",1,1799
Iceland,ISL,"May 5, 2020",1,1799
Iceland,ISL,"May 6, 2020",0.57143,1799
Iceland,ISL,"May 7, 2020",0.28571,1799
Iceland,ISL,"May 8, 2020",0.57143,1801
Iceland,ISL,"May 9, 2020",0.42857,1801
Iceland,ISL,"May 10, 2020",0.42857,1801
Iceland,ISL,"May 11, 2020",0.28571,1801
Iceland,ISL,"May 12, 2020",0.28571,1801
Iceland,ISL,"May 13, 2020",0.28571,1801
Iceland,ISL,"May 14, 2020",0.42857,1802
Iceland,ISL,"May 15, 2020",0.14286,1802
Iceland,ISL,"May 16, 2020",0.14286,1802
Iceland,ISL,"May 17, 2020",0.14286,1802
Iceland,ISL,"May 18, 2020",0.14286,1802
Iceland,ISL,"May 19, 2020",0.14286,1802
Iceland,ISL,"May 20, 2020",0.14286,1802
Iceland,ISL,"May 21, 2020",0.14286,1803
Iceland,ISL,"May 22, 2020",0.14286,1803
Iceland,ISL,"May 23, 2020",0.14286,1803
Iceland,ISL,"May 24, 2020",0.28571,1804
Iceland,ISL,"May 25, 2020",0.28571,1804
Iceland,ISL,"May 26, 2020",0.28571,1804
Iceland,ISL,"May 27, 2020",0.28571,1804
Iceland,ISL,"May 28, 2020",0.28571,1805
Iceland,ISL,"May 29, 2020",0.28571,1805
Iceland,ISL,"May 30, 2020",0.28571,1805
Iceland,ISL,"May 31, 2020",0.28571,1806
Iceland,ISL,"Jun 1, 2020",0.28571,1806
Iceland,ISL,"Jun 2, 2020",0.28571,1806
Iceland,ISL,"Jun 3, 2020",0.28571,1806
Iceland,ISL,"Jun 4, 2020",0.14286,1806
Iceland,ISL,"Jun 5, 2020",0.14286,1806
Iceland,ISL,"Jun 6, 2020",0.14286,1806
Iceland,ISL,"Jun 7, 2020",0,1806
Iceland,ISL,"Jun 8, 2020",0.14286,1807
Iceland,ISL,"Jun 9, 2020",0.14286,1807
Iceland,ISL,"Jun 10, 2020",0.14286,1807
Iceland,ISL,"Jun 11, 2020",0.14286,1807
Iceland,ISL,"Jun 12, 2020",0.14286,1807
Iceland,ISL,"Jun 13, 2020",0.14286,1807
Iceland,ISL,"Jun 14, 2020",0.28571,1808
Iceland,ISL,"Jun 15, 2020",0.42857,1810
Iceland,ISL,"Jun 16, 2020",0.42857,1810
Iceland,ISL,"Jun 17, 2020",0.71429,1812
Iceland,ISL,"Jun 18, 2020",1.14286,1815
Iceland,ISL,"Jun 19, 2020",1.28571,1816
Iceland,ISL,"Jun 20, 2020",1.71429,1819
Iceland,ISL,"Jun 21, 2020",2,1822
Iceland,ISL,"Jun 22, 2020",1.85714,1823
Iceland,ISL,"Jun 23, 2020",1.85714,1823
Iceland,ISL,"Jun 24, 2020",1.71429,1824
Iceland,ISL,"Jun 25, 2020",1.71429,1827
Iceland,ISL,"Jun 26, 2020",2,1830
Iceland,ISL,"Jun 27, 2020",1.85714,1832
Iceland,ISL,"Jun 28, 2020",2,1836
Iceland,ISL,"Jun 29, 2020",2.14286,1838
Iceland,ISL,"Jun 30, 2020",2.42857,1840
Iceland,ISL,"Jul 1, 2020",2.57143,1842
Iceland,ISL,"Jul 2, 2020",2.85714,1847
Iceland,ISL,"Jul 3, 2020",2.85714,1850
India,IND,"Dec 31, 2019",,0
India,IND,"Jan 1, 2020",,0
India,IND,"Jan 2, 2020",0,0
India,IND,"Jan 3, 2020",0,0
India,IND,"Jan 4, 2020",0,0
India,IND,"Jan 5, 2020",0,0
India,IND,"Jan 6, 2020",0,0
India,IND,"Jan 7, 2020",0,0
India,IND,"Jan 8, 2020",0,0
India,IND,"Jan 9, 2020",0,0
India,IND,"Jan 10, 2020",0,0
India,IND,"Jan 11, 2020",0,0
India,IND,"Jan 12, 2020",0,0
India,IND,"Jan 13, 2020",0,0
India,IND,"Jan 14, 2020",0,0
India,IND,"Jan 15, 2020",0,0
India,IND,"Jan 16, 2020",0,0
India,IND,"Jan 17, 2020",0,0
India,IND,"Jan 18, 2020",0,0
India,IND,"Jan 19, 2020",0,0
India,IND,"Jan 20, 2020",0,0
India,IND,"Jan 21, 2020",0,0
India,IND,"Jan 22, 2020",0,0
India,IND,"Jan 23, 2020",0,0
India,IND,"Jan 24, 2020",0,0
India,IND,"Jan 25, 2020",0,0
India,IND,"Jan 26, 2020",0,0
India,IND,"Jan 27, 2020",0,0
India,IND,"Jan 28, 2020",0,0
India,IND,"Jan 29, 2020",0,0
India,IND,"Jan 30, 2020",0.14286,1
India,IND,"Jan 31, 2020",0.14286,1
India,IND,"Feb 1, 2020",0.14286,1
India,IND,"Feb 2, 2020",0.28571,2
India,IND,"Feb 3, 2020",0.28571,2
India,IND,"Feb 4, 2020",0.42857,3
India,IND,"Feb 5, 2020",0.42857,3
India,IND,"Feb 6, 2020",0.28571,3
India,IND,"Feb 7, 2020",0.28571,3
India,IND,"Feb 8, 2020",0.28571,3
India,IND,"Feb 9, 2020",0.14286,3
India,IND,"Feb 10, 2020",0.14286,3
India,IND,"Feb 11, 2020",0,3
India,IND,"Feb 12, 2020",0,3
India,IND,"Feb 13, 2020",0,3
India,IND,"Feb 14, 2020",0,3
India,IND,"Feb 15, 2020",0,3
India,IND,"Feb 16, 2020",0,3
India,IND,"Feb 17, 2020",0,3
India,IND,"Feb 18, 2020",0,3
India,IND,"Feb 19, 2020",0,3
India,IND,"Feb 20, 2020",0,3
India,IND,"Feb 21, 2020",0,3
India,IND,"Feb 22, 2020",0,3
India,IND,"Feb 23, 2020",0,3
India,IND,"Feb 24, 2020",0,3
India,IND,"Feb 25, 2020",0,3
India,IND,"Feb 26, 2020",0,3
India,IND,"Feb 27, 2020",0,3
India,IND,"Feb 28, 2020",0,3
India,IND,"Feb 29, 2020",0,3
India,IND,"Mar 1, 2020",0,3
India,IND,"Mar 2, 2020",0,3
India,IND,"Mar 3, 2020",0.28571,5
India,IND,"Mar 4, 2020",0.42857,6
India,IND,"Mar 5, 2020",3.57143,28
India,IND,"Mar 6, 2020",3.71429,29
India,IND,"Mar 7, 2020",4,31
India,IND,"Mar 8, 2020",4.42857,34
India,IND,"Mar 9, 2020",5.16667,
India,IND,"Mar 10, 2020",6.5,44
India,IND,"Mar 11, 2020",7.33333,50
India,IND,"Mar 12, 2020",7.5,73
India,IND,"Mar 13, 2020",7.66667,75
India,IND,"Mar 14, 2020",8.66667,83
India,IND,"Mar 15, 2020",9.33333,90
India,IND,"Mar 16, 2020",8.42857,93
India,IND,"Mar 17, 2020",11.57143,125
India,IND,"Mar 18, 2020",12.42857,137
India,IND,"Mar 19, 2020",13.14286,165
India,IND,"Mar 20, 2020",16.57143,191
India,IND,"Mar 21, 2020",21.14286,231
India,IND,"Mar 22, 2020",32.85714,320
India,IND,"Mar 23, 2020",49.42857,439
India,IND,"Mar 24, 2020",52.42857,492
India,IND,"Mar 25, 2020",60.71429,562
India,IND,"Mar 26, 2020",69.14286,649
India,IND,"Mar 27, 2020",76.14286,724
India,IND,"Mar 28, 2020",91.71429,873
India,IND,"Mar 29, 2020",94.14286,979
India,IND,"Mar 30, 2020",90.28571,1071
India,IND,"Mar 31, 2020",108.42857,1251
India,IND,"Apr 1, 2020",119.28571,1397
India,IND,"Apr 2, 2020",188,1965
India,IND,"Apr 3, 2020",225.28571,2301
India,IND,"Apr 4, 2020",289.85714,2902
India,IND,"Apr 5, 2020",342.14286,3374
India,IND,"Apr 6, 2020",428,4067
India,IND,"Apr 7, 2020",452.85714,4421
India,IND,"Apr 8, 2020",542.42857,5194
India,IND,"Apr 9, 2020",538.42857,5734
India,IND,"Apr 10, 2020",587.28571,6412
India,IND,"Apr 11, 2020",649.28571,7447
India,IND,"Apr 12, 2020",711.71429,8356
India,IND,"Apr 13, 2020",726.42857,9152
India,IND,"Apr 14, 2020",848.85714,10363
India,IND,"Apr 15, 2020",892,11438
India,IND,"Apr 16, 2020",949.42857,12380
India,IND,"Apr 17, 2020",996.42857,13387
India,IND,"Apr 18, 2020",990.14286,14378
India,IND,"Apr 19, 2020",1050.85714,15712
India,IND,"Apr 20, 2020",1159,17265
India,IND,"Apr 21, 2020",1176.71429,18600
India,IND,"Apr 22, 2020",1220.85714,19984
India,IND,"Apr 23, 2020",1287.57143,21393
India,IND,"Apr 24, 2020",1384.28571,23077
India,IND,"Apr 25, 2020",1446.85714,24506
India,IND,"Apr 26, 2020",1540.57143,26496
India,IND,"Apr 27, 2020",1518.14286,27892
India,IND,"Apr 28, 2020",1547.85714,29435
India,IND,"Apr 29, 2020",1621.14286,31332
India,IND,"Apr 30, 2020",1665.28571,33050
India,IND,"May 1, 2020",1709.42857,35043
India,IND,"May 2, 2020",1832.85714,37336
India,IND,"May 3, 2020",1926.28571,39980
India,IND,"May 4, 2020",2091.57143,42533
India,IND,"May 5, 2020",2428.28571,46433
India,IND,"May 6, 2020",2579.85714,49391
India,IND,"May 7, 2020",2843.14286,52952
India,IND,"May 8, 2020",3042.71429,56342
India,IND,"May 9, 2020",3189.42857,59662
India,IND,"May 10, 2020",3279.85714,62939
India,IND,"May 11, 2020",3517,67152
India,IND,"May 12, 2020",3474.71429,70756
India,IND,"May 13, 2020",3555.71429,74281
India,IND,"May 14, 2020",3578.71429,78003
India,IND,"May 15, 2020",3661.14286,81970
India,IND,"May 16, 2020",3754,85940
India,IND,"May 17, 2020",3998.28571,90927
India,IND,"May 18, 2020",4145.28571,96169
India,IND,"May 19, 2020",4340.42857,101139
India,IND,"May 20, 2020",4638.42857,106750
India,IND,"May 21, 2020",4908,112359
India,IND,"May 22, 2020",5211,118447
India,IND,"May 23, 2020",5594.42857,125101
India,IND,"May 24, 2020",5848.71429,131868
India,IND,"May 25, 2020",6096.57143,138845
India,IND,"May 26, 2020",6320.14286,145380
India,IND,"May 27, 2020",6431,151767
India,IND,"May 28, 2020",6567.71429,158333
India,IND,"May 29, 2020",6764.57143,165799
India,IND,"May 30, 2020",6951.71429,173763
India,IND,"May 31, 2020",7182.14286,182143
India,IND,"Jun 1, 2020",7384.28571,190535
India,IND,"Jun 2, 2020",7618,198706
India,IND,"Jun 3, 2020",7978.28571,207615
India,IND,"Jun 4, 2020",8369.42857,216919
India,IND,"Jun 5, 2020",8710.14286,226770
India,IND,"Jun 6, 2020",8984.85714,236657
India,IND,"Jun 7, 2020",9212.14286,246628
India,IND,"Jun 8, 2020",9439.42857,256611
India,IND,"Jun 9, 2020",9698.85714,266598
India,IND,"Jun 10, 2020",9852.57143,276583
India,IND,"Jun 11, 2020",9951.42857,286579
India,IND,"Jun 12, 2020",10109.28571,297535
India,IND,"Jun 13, 2020",10333.71429,308993
India,IND,"Jun 14, 2020",10613.42857,320922
India,IND,"Jun 15, 2020",10830.42857,332424
India,IND,"Jun 16, 2020",10927.57143,343091
India,IND,"Jun 17, 2020",11068.85714,354065
India,IND,"Jun 18, 2020",11481,366946
India,IND,"Jun 19, 2020",11856.71429,380532
India,IND,"Jun 20, 2020",12293.57143,395048
India,IND,"Jun 21, 2020",12791.28571,410461
India,IND,"Jun 22, 2020",13265.42857,425282
India,IND,"Jun 23, 2020",13874.85714,440215
India,IND,"Jun 24, 2020",14588.28571,456183
India,IND,"Jun 25, 2020",15165.57143,473105
India,IND,"Jun 26, 2020",15695.57143,490401
India,IND,"Jun 27, 2020",16272.14286,508953
India,IND,"Jun 28, 2020",16914,528859
India,IND,"Jun 29, 2020",17576.57143,548318
India,IND,"Jun 30, 2020",18089.28571,566840
India,IND,"Jul 1, 2020",18472.85714,585493
India,IND,"Jul 2, 2020",18790.85714,604641
India,IND,"Jul 3, 2020",19306.14286,625544
Indonesia,IDN,"Dec 31, 2019",,0
Indonesia,IDN,"Jan 1, 2020",,0
Indonesia,IDN,"Jan 2, 2020",0,0
Indonesia,IDN,"Jan 3, 2020",0,0
Indonesia,IDN,"Jan 4, 2020",0,0
Indonesia,IDN,"Jan 5, 2020",0,0
Indonesia,IDN,"Jan 6, 2020",0,0
Indonesia,IDN,"Jan 7, 2020",0,0
Indonesia,IDN,"Jan 8, 2020",0,0
Indonesia,IDN,"Jan 9, 2020",0,0
Indonesia,IDN,"Jan 10, 2020",0,0
Indonesia,IDN,"Jan 11, 2020",0,0
Indonesia,IDN,"Jan 12, 2020",0,0
Indonesia,IDN,"Jan 13, 2020",0,0
Indonesia,IDN,"Jan 14, 2020",0,0
Indonesia,IDN,"Jan 15, 2020",0,0
Indonesia,IDN,"Jan 16, 2020",0,0
Indonesia,IDN,"Jan 17, 2020",0,0
Indonesia,IDN,"Jan 18, 2020",0,0
Indonesia,IDN,"Jan 19, 2020",0,0
Indonesia,IDN,"Jan 20, 2020",0,0
Indonesia,IDN,"Jan 21, 2020",0,0
Indonesia,IDN,"Jan 22, 2020",0,0
Indonesia,IDN,"Jan 23, 2020",0,0
Indonesia,IDN,"Jan 24, 2020",0,0
Indonesia,IDN,"Jan 25, 2020",0,0
Indonesia,IDN,"Jan 26, 2020",0,0
Indonesia,IDN,"Jan 27, 2020",0,0
Indonesia,IDN,"Jan 28, 2020",0,0
Indonesia,IDN,"Jan 29, 2020",0,0
Indonesia,IDN,"Jan 30, 2020",0,0
Indonesia,IDN,"Jan 31, 2020",0,0
Indonesia,IDN,"Feb 1, 2020",0,0
Indonesia,IDN,"Feb 2, 2020",0,0
Indonesia,IDN,"Feb 3, 2020",0,0
Indonesia,IDN,"Feb 4, 2020",0,0
Indonesia,IDN,"Feb 5, 2020",0,0
Indonesia,IDN,"Feb 6, 2020",0,0
Indonesia,IDN,"Feb 7, 2020",0,0
Indonesia,IDN,"Feb 8, 2020",0,0
Indonesia,IDN,"Feb 9, 2020",0,0
Indonesia,IDN,"Feb 10, 2020",0,0
Indonesia,IDN,"Feb 11, 2020",0,0
Indonesia,IDN,"Feb 12, 2020",0,0
Indonesia,IDN,"Feb 13, 2020",0,0
Indonesia,IDN,"Feb 14, 2020",0,0
Indonesia,IDN,"Feb 15, 2020",0,0
Indonesia,IDN,"Feb 16, 2020",0,0
Indonesia,IDN,"Feb 17, 2020",0,0
Indonesia,IDN,"Feb 18, 2020",0,0
Indonesia,IDN,"Feb 19, 2020",0,0
Indonesia,IDN,"Feb 20, 2020",0,0
Indonesia,IDN,"Feb 21, 2020",0,0
Indonesia,IDN,"Feb 22, 2020",0,0
Indonesia,IDN,"Feb 23, 2020",0,0
Indonesia,IDN,"Feb 24, 2020",0,0
Indonesia,IDN,"Feb 25, 2020",0,0
Indonesia,IDN,"Feb 26, 2020",0,0
Indonesia,IDN,"Feb 27, 2020",0,0
Indonesia,IDN,"Feb 28, 2020",0,0
Indonesia,IDN,"Feb 29, 2020",0,0
Indonesia,IDN,"Mar 1, 2020",0,0
Indonesia,IDN,"Mar 2, 2020",0.28571,2
Indonesia,IDN,"Mar 3, 2020",0.33333,
Indonesia,IDN,"Mar 4, 2020",0.4,
Indonesia,IDN,"Mar 5, 2020",0.5,
Indonesia,IDN,"Mar 6, 2020",0.66667,
Indonesia,IDN,"Mar 7, 2020",1.33333,4
Indonesia,IDN,"Mar 9, 2020",,6
Indonesia,IDN,"Mar 11, 2020",5.66667,19
Indonesia,IDN,"Mar 12, 2020",8,34
Indonesia,IDN,"Mar 13, 2020",8,
Indonesia,IDN,"Mar 14, 2020",16.25,69
Indonesia,IDN,"Mar 15, 2020",18.4,96
Indonesia,IDN,"Mar 16, 2020",22.2,117
Indonesia,IDN,"Mar 17, 2020",21.33333,134
Indonesia,IDN,"Mar 18, 2020",25.5,172
Indonesia,IDN,"Mar 19, 2020",23,172
Indonesia,IDN,"Mar 20, 2020",27.57143,227
Indonesia,IDN,"Mar 21, 2020",34.28571,309
Indonesia,IDN,"Mar 22, 2020",50.57143,450
Indonesia,IDN,"Mar 23, 2020",56.71429,514
Indonesia,IDN,"Mar 24, 2020",63.57143,579
Indonesia,IDN,"Mar 25, 2020",73.42857,686
Indonesia,IDN,"Mar 26, 2020",88.28571,790
Indonesia,IDN,"Mar 27, 2020",95.14286,893
Indonesia,IDN,"Mar 28, 2020",105.28571,1046
Indonesia,IDN,"Mar 29, 2020",100.71429,1155
Indonesia,IDN,"Mar 30, 2020",110.14286,1285
Indonesia,IDN,"Mar 31, 2020",119.28571,1414
Indonesia,IDN,"Apr 1, 2020",120.28571,1528
Indonesia,IDN,"Apr 2, 2020",126.71429,1677
Indonesia,IDN,"Apr 3, 2020",128.14286,1790
Indonesia,IDN,"Apr 4, 2020",134.28571,1986
Indonesia,IDN,"Apr 5, 2020",133.85714,2092
Indonesia,IDN,"Apr 6, 2020",141.14286,2273
Indonesia,IDN,"Apr 7, 2020",153.85714,2491
Indonesia,IDN,"Apr 8, 2020",172.85714,2738
Indonesia,IDN,"Apr 9, 2020",182.71429,2956
Indonesia,IDN,"Apr 10, 2020",214.71429,3293
Indonesia,IDN,"Apr 11, 2020",218,3512
Indonesia,IDN,"Apr 12, 2020",250,3842
Indonesia,IDN,"Apr 13, 2020",281.14286,4241
Indonesia,IDN,"Apr 14, 2020",295.14286,4557
Indonesia,IDN,"Apr 15, 2020",300.14286,4839
Indonesia,IDN,"Apr 16, 2020",311.42857,5136
Indonesia,IDN,"Apr 17, 2020",317.57143,5516
Indonesia,IDN,"Apr 18, 2020",344.42857,5923
Indonesia,IDN,"Apr 19, 2020",343.71429,6248
Indonesia,IDN,"Apr 20, 2020",333.42857,6575
Indonesia,IDN,"Apr 21, 2020",314.71429,6760
Indonesia,IDN,"Apr 22, 2020",328,7135
Indonesia,IDN,"Apr 23, 2020",326,7418
Indonesia,IDN,"Apr 24, 2020",322.71429,7775
Indonesia,IDN,"Apr 25, 2020",326.85714,8211
Indonesia,IDN,"Apr 26, 2020",337,8607
Indonesia,IDN,"Apr 27, 2020",329.57143,8882
Indonesia,IDN,"Apr 28, 2020",333.71429,9096
Indonesia,IDN,"Apr 29, 2020",339.42857,9511
