Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Honduras,HND,"Jun 26, 2020",15366
Honduras,HND,"Jun 27, 2020",15994
Honduras,HND,"Jun 28, 2020",17007
Honduras,HND,"Jun 29, 2020",18082
Honduras,HND,"Jun 30, 2020",18818
Honduras,HND,"Jul 1, 2020",19558
Honduras,HND,"Jul 2, 2020",20262
Honduras,HND,"Jul 3, 2020",21120
Hungary,HUN,"Mar 5, 2020",2
Hungary,HUN,"Mar 7, 2020",4
Hungary,HUN,"Mar 8, 2020",7
Hungary,HUN,"Mar 9, 2020",8
Hungary,HUN,"Mar 10, 2020",9
Hungary,HUN,"Mar 11, 2020",12
Hungary,HUN,"Mar 12, 2020",13
Hungary,HUN,"Mar 13, 2020",16
Hungary,HUN,"Mar 14, 2020",25
Hungary,HUN,"Mar 15, 2020",31
Hungary,HUN,"Mar 16, 2020",39
Hungary,HUN,"Mar 17, 2020",50
Hungary,HUN,"Mar 18, 2020",50
Hungary,HUN,"Mar 19, 2020",73
Hungary,HUN,"Mar 20, 2020",85
Hungary,HUN,"Mar 21, 2020",103
Hungary,HUN,"Mar 22, 2020",131
Hungary,HUN,"Mar 23, 2020",167
Hungary,HUN,"Mar 24, 2020",187
Hungary,HUN,"Mar 25, 2020",226
Hungary,HUN,"Mar 26, 2020",261
Hungary,HUN,"Mar 27, 2020",300
Hungary,HUN,"Mar 28, 2020",343
Hungary,HUN,"Mar 29, 2020",408
Hungary,HUN,"Mar 30, 2020",447
Hungary,HUN,"Mar 31, 2020",492
Hungary,HUN,"Apr 1, 2020",525
Hungary,HUN,"Apr 2, 2020",585
Hungary,HUN,"Apr 3, 2020",623
Hungary,HUN,"Apr 4, 2020",678
Hungary,HUN,"Apr 5, 2020",733
Hungary,HUN,"Apr 6, 2020",744
Hungary,HUN,"Apr 7, 2020",817
Hungary,HUN,"Apr 8, 2020",895
Hungary,HUN,"Apr 9, 2020",980
Hungary,HUN,"Apr 10, 2020",1190
Hungary,HUN,"Apr 11, 2020",1310
Hungary,HUN,"Apr 12, 2020",1410
Hungary,HUN,"Apr 13, 2020",1458
Hungary,HUN,"Apr 14, 2020",1512
Hungary,HUN,"Apr 15, 2020",1579
Hungary,HUN,"Apr 16, 2020",1652
Hungary,HUN,"Apr 17, 2020",1763
Hungary,HUN,"Apr 18, 2020",1834
Hungary,HUN,"Apr 19, 2020",1916
Hungary,HUN,"Apr 20, 2020",1984
Hungary,HUN,"Apr 21, 2020",2098
Hungary,HUN,"Apr 22, 2020",2168
Hungary,HUN,"Apr 23, 2020",2284
Hungary,HUN,"Apr 24, 2020",2383
Hungary,HUN,"Apr 25, 2020",2443
Hungary,HUN,"Apr 26, 2020",2500
Hungary,HUN,"Apr 27, 2020",2583
Hungary,HUN,"Apr 28, 2020",2649
Hungary,HUN,"Apr 29, 2020",2727
Hungary,HUN,"Apr 30, 2020",2775
Hungary,HUN,"May 1, 2020",2863
Hungary,HUN,"May 2, 2020",2942
Hungary,HUN,"May 3, 2020",2998
Hungary,HUN,"May 4, 2020",3035
Hungary,HUN,"May 5, 2020",3065
Hungary,HUN,"May 6, 2020",3111
Hungary,HUN,"May 7, 2020",3150
Hungary,HUN,"May 8, 2020",3178
Hungary,HUN,"May 9, 2020",3213
Hungary,HUN,"May 10, 2020",3263
Hungary,HUN,"May 11, 2020",3284
Hungary,HUN,"May 12, 2020",3313
Hungary,HUN,"May 13, 2020",3341
Hungary,HUN,"May 14, 2020",3380
Hungary,HUN,"May 15, 2020",3417
Hungary,HUN,"May 16, 2020",3473
Hungary,HUN,"May 17, 2020",3509
Hungary,HUN,"May 18, 2020",3535
Hungary,HUN,"May 19, 2020",3556
Hungary,HUN,"May 20, 2020",3598
Hungary,HUN,"May 21, 2020",3641
Hungary,HUN,"May 22, 2020",3678
Hungary,HUN,"May 23, 2020",3713
Hungary,HUN,"May 24, 2020",3741
Hungary,HUN,"May 25, 2020",3756
Hungary,HUN,"May 26, 2020",3771
Hungary,HUN,"May 27, 2020",3793
Hungary,HUN,"May 28, 2020",3816
Hungary,HUN,"May 29, 2020",3841
Hungary,HUN,"May 30, 2020",3841
Hungary,HUN,"May 31, 2020",3867
Hungary,HUN,"Jun 1, 2020",3876
Hungary,HUN,"Jun 2, 2020",3921
Hungary,HUN,"Jun 3, 2020",3931
Hungary,HUN,"Jun 4, 2020",3931
Hungary,HUN,"Jun 5, 2020",3954
Hungary,HUN,"Jun 6, 2020",3970
Hungary,HUN,"Jun 7, 2020",3970
Hungary,HUN,"Jun 8, 2020",3970
Hungary,HUN,"Jun 9, 2020",4014
Hungary,HUN,"Jun 10, 2020",4017
Hungary,HUN,"Jun 11, 2020",4027
Hungary,HUN,"Jun 12, 2020",4039
Hungary,HUN,"Jun 13, 2020",4053
Hungary,HUN,"Jun 14, 2020",4064
Hungary,HUN,"Jun 15, 2020",4076
Hungary,HUN,"Jun 16, 2020",4077
Hungary,HUN,"Jun 17, 2020",4078
Hungary,HUN,"Jun 18, 2020",4079
Hungary,HUN,"Jun 19, 2020",4081
Hungary,HUN,"Jun 20, 2020",4086
Hungary,HUN,"Jun 21, 2020",4094
Hungary,HUN,"Jun 22, 2020",4102
Hungary,HUN,"Jun 23, 2020",4107
Hungary,HUN,"Jun 24, 2020",4107
Hungary,HUN,"Jun 25, 2020",4114
Hungary,HUN,"Jun 26, 2020",4123
Hungary,HUN,"Jun 27, 2020",4127
Hungary,HUN,"Jun 28, 2020",4138
Hungary,HUN,"Jun 29, 2020",4142
Hungary,HUN,"Jun 30, 2020",4145
Hungary,HUN,"Jul 1, 2020",4155
Hungary,HUN,"Jul 2, 2020",4157
Hungary,HUN,"Jul 3, 2020",4166
Iceland,ISL,"Dec 31, 2019",0
Iceland,ISL,"Jan 1, 2020",0
Iceland,ISL,"Jan 2, 2020",0
Iceland,ISL,"Jan 3, 2020",0
Iceland,ISL,"Jan 4, 2020",0
Iceland,ISL,"Jan 5, 2020",0
Iceland,ISL,"Jan 6, 2020",0
Iceland,ISL,"Jan 7, 2020",0
Iceland,ISL,"Jan 8, 2020",0
Iceland,ISL,"Jan 9, 2020",0
Iceland,ISL,"Jan 10, 2020",0
Iceland,ISL,"Jan 11, 2020",0
Iceland,ISL,"Jan 12, 2020",0
Iceland,ISL,"Jan 13, 2020",0
Iceland,ISL,"Jan 14, 2020",0
Iceland,ISL,"Jan 15, 2020",0
Iceland,ISL,"Jan 16, 2020",0
Iceland,ISL,"Jan 17, 2020",0
Iceland,ISL,"Jan 18, 2020",0
Iceland,ISL,"Jan 19, 2020",0
Iceland,ISL,"Jan 20, 2020",0
Iceland,ISL,"Jan 21, 2020",0
Iceland,ISL,"Jan 22, 2020",0
Iceland,ISL,"Jan 23, 2020",0
Iceland,ISL,"Jan 24, 2020",0
Iceland,ISL,"Jan 25, 2020",0
Iceland,ISL,"Jan 26, 2020",0
Iceland,ISL,"Jan 27, 2020",0
Iceland,ISL,"Jan 28, 2020",0
Iceland,ISL,"Jan 29, 2020",0
Iceland,ISL,"Jan 30, 2020",0
Iceland,ISL,"Jan 31, 2020",0
Iceland,ISL,"Feb 1, 2020",0
Iceland,ISL,"Feb 2, 2020",0
Iceland,ISL,"Feb 3, 2020",0
Iceland,ISL,"Feb 4, 2020",0
Iceland,ISL,"Feb 5, 2020",0
Iceland,ISL,"Feb 6, 2020",0
Iceland,ISL,"Feb 7, 2020",0
Iceland,ISL,"Feb 8, 2020",0
Iceland,ISL,"Feb 9, 2020",0
Iceland,ISL,"Feb 10, 2020",0
Iceland,ISL,"Feb 11, 2020",0
Iceland,ISL,"Feb 12, 2020",0
Iceland,ISL,"Feb 13, 2020",0
Iceland,ISL,"Feb 14, 2020",0
Iceland,ISL,"Feb 15, 2020",0
Iceland,ISL,"Feb 16, 2020",0
Iceland,ISL,"Feb 17, 2020",0
Iceland,ISL,"Feb 18, 2020",0
Iceland,ISL,"Feb 19, 2020",0
Iceland,ISL,"Feb 20, 2020",0
Iceland,ISL,"Feb 21, 2020",0
Iceland,ISL,"Feb 22, 2020",0
Iceland,ISL,"Feb 23, 2020",0
Iceland,ISL,"Feb 24, 2020",0
Iceland,ISL,"Feb 25, 2020",0
Iceland,ISL,"Feb 26, 2020",0
Iceland,ISL,"Feb 27, 2020",0
Iceland,ISL,"Feb 28, 2020",0
Iceland,ISL,"Feb 29, 2020",1
Iceland,ISL,"Mar 1, 2020",1
Iceland,ISL,"Mar 2, 2020",3
Iceland,ISL,"Mar 3, 2020",6
Iceland,ISL,"Mar 4, 2020",16
Iceland,ISL,"Mar 5, 2020",26
Iceland,ISL,"Mar 6, 2020",35
Iceland,ISL,"Mar 7, 2020",43
Iceland,ISL,"Mar 8, 2020",53
Iceland,ISL,"Mar 9, 2020",55
Iceland,ISL,"Mar 10, 2020",65
Iceland,ISL,"Mar 11, 2020",70
Iceland,ISL,"Mar 12, 2020",85
Iceland,ISL,"Mar 13, 2020",117
Iceland,ISL,"Mar 14, 2020",117
Iceland,ISL,"Mar 15, 2020",138
Iceland,ISL,"Mar 16, 2020",178
Iceland,ISL,"Mar 17, 2020",199
Iceland,ISL,"Mar 18, 2020",247
Iceland,ISL,"Mar 19, 2020",250
Iceland,ISL,"Mar 20, 2020",330
Iceland,ISL,"Mar 21, 2020",409
Iceland,ISL,"Mar 22, 2020",473
Iceland,ISL,"Mar 23, 2020",568
Iceland,ISL,"Mar 24, 2020",588
Iceland,ISL,"Mar 25, 2020",648
Iceland,ISL,"Mar 26, 2020",737
Iceland,ISL,"Mar 27, 2020",802
Iceland,ISL,"Mar 28, 2020",890
Iceland,ISL,"Mar 29, 2020",963
Iceland,ISL,"Mar 30, 2020",1020
Iceland,ISL,"Mar 31, 2020",1086
Iceland,ISL,"Apr 1, 2020",1135
Iceland,ISL,"Apr 2, 2020",1220
Iceland,ISL,"Apr 3, 2020",1319
Iceland,ISL,"Apr 4, 2020",1364
Iceland,ISL,"Apr 5, 2020",1417
Iceland,ISL,"Apr 6, 2020",1486
Iceland,ISL,"Apr 7, 2020",1562
Iceland,ISL,"Apr 8, 2020",1586
Iceland,ISL,"Apr 9, 2020",1616
Iceland,ISL,"Apr 10, 2020",1648
Iceland,ISL,"Apr 11, 2020",1675
Iceland,ISL,"Apr 12, 2020",1689
Iceland,ISL,"Apr 13, 2020",1701
Iceland,ISL,"Apr 14, 2020",1711
Iceland,ISL,"Apr 15, 2020",1720
Iceland,ISL,"Apr 16, 2020",1727
Iceland,ISL,"Apr 17, 2020",1739
Iceland,ISL,"Apr 18, 2020",1754
Iceland,ISL,"Apr 19, 2020",1760
Iceland,ISL,"Apr 20, 2020",1771
Iceland,ISL,"Apr 21, 2020",1773
Iceland,ISL,"Apr 22, 2020",1778
Iceland,ISL,"Apr 23, 2020",1785
Iceland,ISL,"Apr 24, 2020",1789
Iceland,ISL,"Apr 25, 2020",1789
Iceland,ISL,"Apr 26, 2020",1790
Iceland,ISL,"Apr 27, 2020",1792
Iceland,ISL,"Apr 28, 2020",1792
Iceland,ISL,"Apr 29, 2020",1795
Iceland,ISL,"Apr 30, 2020",1797
Iceland,ISL,"May 1, 2020",1797
Iceland,ISL,"May 2, 2020",1798
Iceland,ISL,"May 3, 2020",1798
Iceland,ISL,"May 4, 2020",1799
Iceland,ISL,"May 5, 2020",1799
Iceland,ISL,"May 6, 2020",1799
Iceland,ISL,"May 7, 2020",1799
Iceland,ISL,"May 8, 2020",1801
Iceland,ISL,"May 9, 2020",1801
Iceland,ISL,"May 10, 2020",1801
Iceland,ISL,"May 11, 2020",1801
Iceland,ISL,"May 12, 2020",1801
Iceland,ISL,"May 13, 2020",1801
Iceland,ISL,"May 14, 2020",1802
Iceland,ISL,"May 15, 2020",1802
Iceland,ISL,"May 16, 2020",1802
Iceland,ISL,"May 17, 2020",1802
Iceland,ISL,"May 18, 2020",1802
Iceland,ISL,"May 19, 2020",1802
Iceland,ISL,"May 20, 2020",1802
Iceland,ISL,"May 21, 2020",1803
Iceland,ISL,"May 22, 2020",1803
Iceland,ISL,"May 23, 2020",1803
Iceland,ISL,"May 24, 2020",1804
Iceland,ISL,"May 25, 2020",1804
Iceland,ISL,"May 26, 2020",1804
Iceland,ISL,"May 27, 2020",1804
Iceland,ISL,"May 28, 2020",1805
Iceland,ISL,"May 29, 2020",1805
Iceland,ISL,"May 30, 2020",1805
Iceland,ISL,"May 31, 2020",1806
Iceland,ISL,"Jun 1, 2020",1806
Iceland,ISL,"Jun 2, 2020",1806
Iceland,ISL,"Jun 3, 2020",1806
Iceland,ISL,"Jun 4, 2020",1806
Iceland,ISL,"Jun 5, 2020",1806
Iceland,ISL,"Jun 6, 2020",1806
Iceland,ISL,"Jun 7, 2020",1806
Iceland,ISL,"Jun 8, 2020",1807
Iceland,ISL,"Jun 9, 2020",1807
Iceland,ISL,"Jun 10, 2020",1807
Iceland,ISL,"Jun 11, 2020",1807
Iceland,ISL,"Jun 12, 2020",1807
Iceland,ISL,"Jun 13, 2020",1807
Iceland,ISL,"Jun 14, 2020",1808
Iceland,ISL,"Jun 15, 2020",1810
Iceland,ISL,"Jun 16, 2020",1810
Iceland,ISL,"Jun 17, 2020",1812
Iceland,ISL,"Jun 18, 2020",1815
Iceland,ISL,"Jun 19, 2020",1816
Iceland,ISL,"Jun 20, 2020",1819
Iceland,ISL,"Jun 21, 2020",1822
Iceland,ISL,"Jun 22, 2020",1823
Iceland,ISL,"Jun 23, 2020",1823
Iceland,ISL,"Jun 24, 2020",1824
Iceland,ISL,"Jun 25, 2020",1827
Iceland,ISL,"Jun 26, 2020",1830
Iceland,ISL,"Jun 27, 2020",1832
Iceland,ISL,"Jun 28, 2020",1836
Iceland,ISL,"Jun 29, 2020",1838
Iceland,ISL,"Jun 30, 2020",1840
Iceland,ISL,"Jul 1, 2020",1842
Iceland,ISL,"Jul 2, 2020",1847
Iceland,ISL,"Jul 3, 2020",1850
India,IND,"Dec 31, 2019",0
India,IND,"Jan 1, 2020",0
India,IND,"Jan 2, 2020",0
India,IND,"Jan 3, 2020",0
India,IND,"Jan 4, 2020",0
India,IND,"Jan 5, 2020",0
India,IND,"Jan 6, 2020",0
India,IND,"Jan 7, 2020",0
India,IND,"Jan 8, 2020",0
India,IND,"Jan 9, 2020",0
India,IND,"Jan 10, 2020",0
India,IND,"Jan 11, 2020",0
India,IND,"Jan 12, 2020",0
India,IND,"Jan 13, 2020",0
India,IND,"Jan 14, 2020",0
India,IND,"Jan 15, 2020",0
India,IND,"Jan 16, 2020",0
India,IND,"Jan 17, 2020",0
India,IND,"Jan 18, 2020",0
India,IND,"Jan 19, 2020",0
India,IND,"Jan 20, 2020",0
India,IND,"Jan 21, 2020",0
India,IND,"Jan 22, 2020",0
India,IND,"Jan 23, 2020",0
India,IND,"Jan 24, 2020",0
India,IND,"Jan 25, 2020",0
India,IND,"Jan 26, 2020",0
India,IND,"Jan 27, 2020",0
India,IND,"Jan 28, 2020",0
India,IND,"Jan 29, 2020",0
India,IND,"Jan 30, 2020",1
India,IND,"Jan 31, 2020",1
India,IND,"Feb 1, 2020",1
India,IND,"Feb 2, 2020",2
India,IND,"Feb 3, 2020",2
India,IND,"Feb 4, 2020",3
India,IND,"Feb 5, 2020",3
India,IND,"Feb 6, 2020",3
India,IND,"Feb 7, 2020",3
India,IND,"Feb 8, 2020",3
India,IND,"Feb 9, 2020",3
India,IND,"Feb 10, 2020",3
India,IND,"Feb 11, 2020",3
India,IND,"Feb 12, 2020",3
India,IND,"Feb 13, 2020",3
India,IND,"Feb 14, 2020",3
India,IND,"Feb 15, 2020",3
India,IND,"Feb 16, 2020",3
India,IND,"Feb 17, 2020",3
India,IND,"Feb 18, 2020",3
India,IND,"Feb 19, 2020",3
India,IND,"Feb 20, 2020",3
India,IND,"Feb 21, 2020",3
India,IND,"Feb 22, 2020",3
India,IND,"Feb 23, 2020",3
India,IND,"Feb 24, 2020",3
India,IND,"Feb 25, 2020",3
India,IND,"Feb 26, 2020",3
India,IND,"Feb 27, 2020",3
India,IND,"Feb 28, 2020",3
India,IND,"Feb 29, 2020",3
India,IND,"Mar 1, 2020",3
India,IND,"Mar 2, 2020",3
India,IND,"Mar 3, 2020",5
India,IND,"Mar 4, 2020",6
India,IND,"Mar 5, 2020",28
India,IND,"Mar 6, 2020",29
India,IND,"Mar 7, 2020",31
India,IND,"Mar 8, 2020",34
India,IND,"Mar 10, 2020",44
India,IND,"Mar 11, 2020",50
India,IND,"Mar 12, 2020",73
India,IND,"Mar 13, 2020",75
India,IND,"Mar 14, 2020",83
India,IND,"Mar 15, 2020",90
India,IND,"Mar 16, 2020",93
India,IND,"Mar 17, 2020",125
India,IND,"Mar 18, 2020",137
India,IND,"Mar 19, 2020",165
India,IND,"Mar 20, 2020",191
India,IND,"Mar 21, 2020",231
India,IND,"Mar 22, 2020",320
India,IND,"Mar 23, 2020",439
India,IND,"Mar 24, 2020",492
India,IND,"Mar 25, 2020",562
India,IND,"Mar 26, 2020",649
India,IND,"Mar 27, 2020",724
India,IND,"Mar 28, 2020",873
India,IND,"Mar 29, 2020",979
India,IND,"Mar 30, 2020",1071
India,IND,"Mar 31, 2020",1251
India,IND,"Apr 1, 2020",1397
India,IND,"Apr 2, 2020",1965
India,IND,"Apr 3, 2020",2301
India,IND,"Apr 4, 2020",2902
India,IND,"Apr 5, 2020",3374
India,IND,"Apr 6, 2020",4067
India,IND,"Apr 7, 2020",4421
India,IND,"Apr 8, 2020",5194
India,IND,"Apr 9, 2020",5734
India,IND,"Apr 10, 2020",6412
India,IND,"Apr 11, 2020",7447
India,IND,"Apr 12, 2020",8356
India,IND,"Apr 13, 2020",9152
India,IND,"Apr 14, 2020",10363
India,IND,"Apr 15, 2020",11438
India,IND,"Apr 16, 2020",12380
India,IND,"Apr 17, 2020",13387
India,IND,"Apr 18, 2020",14378
India,IND,"Apr 19, 2020",15712
India,IND,"Apr 20, 2020",17265
India,IND,"Apr 21, 2020",18600
India,IND,"Apr 22, 2020",19984
India,IND,"Apr 23, 2020",21393
India,IND,"Apr 24, 2020",23077
India,IND,"Apr 25, 2020",24506
India,IND,"Apr 26, 2020",26496
India,IND,"Apr 27, 2020",27892
India,IND,"Apr 28, 2020",29435
India,IND,"Apr 29, 2020",31332
India,IND,"Apr 30, 2020",33050
India,IND,"May 1, 2020",35043
India,IND,"May 2, 2020",37336
India,IND,"May 3, 2020",39980
India,IND,"May 4, 2020",42533
India,IND,"May 5, 2020",46433
India,IND,"May 6, 2020",49391
India,IND,"May 7, 2020",52952
India,IND,"May 8, 2020",56342
India,IND,"May 9, 2020",59662
India,IND,"May 10, 2020",62939
India,IND,"May 11, 2020",67152
India,IND,"May 12, 2020",70756
India,IND,"May 13, 2020",74281
India,IND,"May 14, 2020",78003
India,IND,"May 15, 2020",81970
India,IND,"May 16, 2020",85940
India,IND,"May 17, 2020",90927
India,IND,"May 18, 2020",96169
India,IND,"May 19, 2020",101139
India,IND,"May 20, 2020",106750
India,IND,"May 21, 2020",112359
India,IND,"May 22, 2020",118447
India,IND,"May 23, 2020",125101
India,IND,"May 24, 2020",131868
India,IND,"May 25, 2020",138845
India,IND,"May 26, 2020",145380
India,IND,"May 27, 2020",151767
India,IND,"May 28, 2020",158333
India,IND,"May 29, 2020",165799
India,IND,"May 30, 2020",173763
India,IND,"May 31, 2020",182143
India,IND,"Jun 1, 2020",190535
India,IND,"Jun 2, 2020",198706
India,IND,"Jun 3, 2020",207615
India,IND,"Jun 4, 2020",216919
India,IND,"Jun 5, 2020",226770
India,IND,"Jun 6, 2020",236657
India,IND,"Jun 7, 2020",246628
India,IND,"Jun 8, 2020",256611
India,IND,"Jun 9, 2020",266598
India,IND,"Jun 10, 2020",276583
India,IND,"Jun 11, 2020",286579
India,IND,"Jun 12, 2020",297535
India,IND,"Jun 13, 2020",308993
India,IND,"Jun 14, 2020",320922
India,IND,"Jun 15, 2020",332424
India,IND,"Jun 16, 2020",343091
India,IND,"Jun 17, 2020",354065
India,IND,"Jun 18, 2020",366946
India,IND,"Jun 19, 2020",380532
India,IND,"Jun 20, 2020",395048
India,IND,"Jun 21, 2020",410461
India,IND,"Jun 22, 2020",425282
India,IND,"Jun 23, 2020",440215
India,IND,"Jun 24, 2020",456183
India,IND,"Jun 25, 2020",473105
India,IND,"Jun 26, 2020",490401
India,IND,"Jun 27, 2020",508953
India,IND,"Jun 28, 2020",528859
India,IND,"Jun 29, 2020",548318
India,IND,"Jun 30, 2020",566840
India,IND,"Jul 1, 2020",585493
India,IND,"Jul 2, 2020",604641
India,IND,"Jul 3, 2020",625544
Indonesia,IDN,"Dec 31, 2019",0
Indonesia,IDN,"Jan 1, 2020",0
Indonesia,IDN,"Jan 2, 2020",0
Indonesia,IDN,"Jan 3, 2020",0
Indonesia,IDN,"Jan 4, 2020",0
Indonesia,IDN,"Jan 5, 2020",0
Indonesia,IDN,"Jan 6, 2020",0
Indonesia,IDN,"Jan 7, 2020",0
Indonesia,IDN,"Jan 8, 2020",0
Indonesia,IDN,"Jan 9, 2020",0
Indonesia,IDN,"Jan 10, 2020",0
Indonesia,IDN,"Jan 11, 2020",0
Indonesia,IDN,"Jan 12, 2020",0
Indonesia,IDN,"Jan 13, 2020",0
Indonesia,IDN,"Jan 14, 2020",0
Indonesia,IDN,"Jan 15, 2020",0
Indonesia,IDN,"Jan 16, 2020",0
Indonesia,IDN,"Jan 17, 2020",0
Indonesia,IDN,"Jan 18, 2020",0
Indonesia,IDN,"Jan 19, 2020",0
Indonesia,IDN,"Jan 20, 2020",0
Indonesia,IDN,"Jan 21, 2020",0
Indonesia,IDN,"Jan 22, 2020",0
Indonesia,IDN,"Jan 23, 2020",0
Indonesia,IDN,"Jan 24, 2020",0
Indonesia,IDN,"Jan 25, 2020",0
Indonesia,IDN,"Jan 26, 2020",0
Indonesia,IDN,"Jan 27, 2020",0
Indonesia,IDN,"Jan 28, 2020",0
Indonesia,IDN,"Jan 29, 2020",0
Indonesia,IDN,"Jan 30, 2020",0
Indonesia,IDN,"Jan 31, 2020",0
Indonesia,IDN,"Feb 1, 2020",0
Indonesia,IDN,"Feb 2, 2020",0
Indonesia,IDN,"Feb 3, 2020",0
Indonesia,IDN,"Feb 4, 2020",0
Indonesia,IDN,"Feb 5, 2020",0
Indonesia,IDN,"Feb 6, 2020",0
Indonesia,IDN,"Feb 7, 2020",0
Indonesia,IDN,"Feb 8, 2020",0
Indonesia,IDN,"Feb 9, 2020",0
Indonesia,IDN,"Feb 10, 2020",0
Indonesia,IDN,"Feb 11, 2020",0
Indonesia,IDN,"Feb 12, 2020",0
Indonesia,IDN,"Feb 13, 2020",0
Indonesia,IDN,"Feb 14, 2020",0
Indonesia,IDN,"Feb 15, 2020",0
Indonesia,IDN,"Feb 16, 2020",0
Indonesia,IDN,"Feb 17, 2020",0
Indonesia,IDN,"Feb 18, 2020",0
Indonesia,IDN,"Feb 19, 2020",0
Indonesia,IDN,"Feb 20, 2020",0
Indonesia,IDN,"Feb 21, 2020",0
Indonesia,IDN,"Feb 22, 2020",0
Indonesia,IDN,"Feb 23, 2020",0
Indonesia,IDN,"Feb 24, 2020",0
Indonesia,IDN,"Feb 25, 2020",0
Indonesia,IDN,"Feb 26, 2020",0
Indonesia,IDN,"Feb 27, 2020",0
Indonesia,IDN,"Feb 28, 2020",0
Indonesia,IDN,"Feb 29, 2020",0
Indonesia,IDN,"Mar 1, 2020",0
Indonesia,IDN,"Mar 2, 2020",2
Indonesia,IDN,"Mar 7, 2020",4
Indonesia,IDN,"Mar 9, 2020",6
Indonesia,IDN,"Mar 11, 2020",19
Indonesia,IDN,"Mar 12, 2020",34
Indonesia,IDN,"Mar 14, 2020",69
Indonesia,IDN,"Mar 15, 2020",96
Indonesia,IDN,"Mar 16, 2020",117
Indonesia,IDN,"Mar 17, 2020",134
Indonesia,IDN,"Mar 18, 2020",172
Indonesia,IDN,"Mar 19, 2020",172
Indonesia,IDN,"Mar 20, 2020",227
Indonesia,IDN,"Mar 21, 2020",309
Indonesia,IDN,"Mar 22, 2020",450
Indonesia,IDN,"Mar 23, 2020",514
Indonesia,IDN,"Mar 24, 2020",579
Indonesia,IDN,"Mar 25, 2020",686
Indonesia,IDN,"Mar 26, 2020",790
Indonesia,IDN,"Mar 27, 2020",893
Indonesia,IDN,"Mar 28, 2020",1046
Indonesia,IDN,"Mar 29, 2020",1155
Indonesia,IDN,"Mar 30, 2020",1285
Indonesia,IDN,"Mar 31, 2020",1414
Indonesia,IDN,"Apr 1, 2020",1528
Indonesia,IDN,"Apr 2, 2020",1677
Indonesia,IDN,"Apr 3, 2020",1790
Indonesia,IDN,"Apr 4, 2020",1986
Indonesia,IDN,"Apr 5, 2020",2092
Indonesia,IDN,"Apr 6, 2020",2273
Indonesia,IDN,"Apr 7, 2020",2491
Indonesia,IDN,"Apr 8, 2020",2738
Indonesia,IDN,"Apr 9, 2020",2956
Indonesia,IDN,"Apr 10, 2020",3293
Indonesia,IDN,"Apr 11, 2020",3512
Indonesia,IDN,"Apr 12, 2020",3842
Indonesia,IDN,"Apr 13, 2020",4241
Indonesia,IDN,"Apr 14, 2020",4557
Indonesia,IDN,"Apr 15, 2020",4839
Indonesia,IDN,"Apr 16, 2020",5136
Indonesia,IDN,"Apr 17, 2020",5516
Indonesia,IDN,"Apr 18, 2020",5923
Indonesia,IDN,"Apr 19, 2020",6248
Indonesia,IDN,"Apr 20, 2020",6575
Indonesia,IDN,"Apr 21, 2020",6760
Indonesia,IDN,"Apr 22, 2020",7135
Indonesia,IDN,"Apr 23, 2020",7418
Indonesia,IDN,"Apr 24, 2020",7775
Indonesia,IDN,"Apr 25, 2020",8211
Indonesia,IDN,"Apr 26, 2020",8607
Indonesia,IDN,"Apr 27, 2020",8882
Indonesia,IDN,"Apr 28, 2020",9096
Indonesia,IDN,"Apr 29, 2020",9511
Indonesia,IDN,"Apr 30, 2020",9771
Indonesia,IDN,"May 1, 2020",10118
Indonesia,IDN,"May 2, 2020",10551
Indonesia,IDN,"May 3, 2020",10843
Indonesia,IDN,"May 4, 2020",11192
Indonesia,IDN,"May 5, 2020",11587
Indonesia,IDN,"May 6, 2020",12071
Indonesia,IDN,"May 7, 2020",12438
Indonesia,IDN,"May 8, 2020",12776
Indonesia,IDN,"May 9, 2020",13112
Indonesia,IDN,"May 10, 2020",13645
Indonesia,IDN,"May 11, 2020",14032
Indonesia,IDN,"May 12, 2020",14265
Indonesia,IDN,"May 13, 2020",14749
Indonesia,IDN,"May 14, 2020",15438
Indonesia,IDN,"May 15, 2020",16006
Indonesia,IDN,"May 16, 2020",16496
Indonesia,IDN,"May 17, 2020",17025
Indonesia,IDN,"May 18, 2020",17514
Indonesia,IDN,"May 19, 2020",18010
Indonesia,IDN,"May 20, 2020",18496
Indonesia,IDN,"May 21, 2020",19189
Indonesia,IDN,"May 22, 2020",20162
Indonesia,IDN,"May 23, 2020",20796
Indonesia,IDN,"May 24, 2020",21745
Indonesia,IDN,"May 25, 2020",22271
Indonesia,IDN,"May 26, 2020",22750
Indonesia,IDN,"May 27, 2020",23165
Indonesia,IDN,"May 28, 2020",23851
Indonesia,IDN,"May 29, 2020",24538
Indonesia,IDN,"May 30, 2020",25216
Indonesia,IDN,"May 31, 2020",25773
Indonesia,IDN,"Jun 1, 2020",26473
Indonesia,IDN,"Jun 2, 2020",26940
Indonesia,IDN,"Jun 3, 2020",27549
Indonesia,IDN,"Jun 4, 2020",28233
Indonesia,IDN,"Jun 5, 2020",28818
Indonesia,IDN,"Jun 6, 2020",29521
Indonesia,IDN,"Jun 7, 2020",30514
Indonesia,IDN,"Jun 8, 2020",31186
Indonesia,IDN,"Jun 9, 2020",32033
Indonesia,IDN,"Jun 10, 2020",33076
Indonesia,IDN,"Jun 11, 2020",34316
